report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,71.14,228.22,68.88,236.4,-3.46,860.0,2556.0,821.0,2695.0,-5.16,raw_files/DetailedReportofNB__57_.xls
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,580.74,1819.62,624.71,1900.54,-4.26,69004.0,200467.0,85045.0,238607.0,-15.98,raw_files/DetailedReportofNB__57_.xls
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,447.63,1153.19,445.81,1289.76,-10.59,14.0,42.0,14.0,41.0,2.44,raw_files/DetailedReportofNB__57_.xls
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,52.15,266.68,56.51,309.15,-13.73,38.0,123.0,23.0,155.0,-20.65,raw_files/DetailedReportofNB__57_.xls
July,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Total,1151.66,3467.72,1195.91,3735.84,-7.18,69916.0,203188.0,85903.0,241498.0,-15.86,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.04,0.15,0.03,0.12,21.12,13.0,50.0,2.0,13.0,284.62,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,25.27,76.86,1.88,6.3,1119.04,3280.0,11209.0,1607.0,4867.0,130.31,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,5.79,18.16,7.31,35.79,-49.28,0.0,1.0,0.0,3.0,-66.67,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.11,0.32,0.11,1.02,-68.67,0.0,0.0,1.0,3.0,-100.0,raw_files/DetailedReportofNB__57_.xls
July,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,31.2,95.48,9.33,43.24,120.84,3293.0,11260.0,1610.0,4886.0,130.45,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,16.7,47.16,1.49,4.94,855.47,95.0,2245.0,63.0,182.0,1133.52,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,44.55,136.66,45.17,154.55,-11.58,4494.0,14758.0,6123.0,21200.0,-30.39,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.98,18.35,6.37,17.74,3.48,0.0,2.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.35,20.49,0.0,0.0,,5.0,23.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,64.57,222.67,53.03,177.22,25.64,4594.0,17028.0,6186.0,21382.0,-20.36,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.52,15.19,3.35,15.88,-4.37,43.0,137.0,53.0,198.0,-30.81,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,167.27,564.62,156.49,503.99,12.03,12480.0,53163.0,13676.0,61552.0,-13.63,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,45.44,147.91,31.86,105.24,40.54,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.03,0.13,0.06,0.18,-29.37,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,18.26,339.89,-1.35,280.99,20.96,3.0,8.0,2.0,6.0,33.33,raw_files/DetailedReportofNB__57_.xls
July,2025,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,234.51,1067.75,190.4,906.29,17.82,12526.0,53308.0,13731.0,61756.0,-13.68,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,29.54,81.81,10.76,32.0,155.66,23.0,106.0,82.0,125.0,-15.2,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.13,0.22,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,239.57,239.76,0.0,0.1,238011.86,5.0,7.0,1.0,14.0,-50.0,raw_files/DetailedReportofNB__57_.xls
July,2025,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Total,269.24,321.79,10.76,32.1,902.45,28.0,113.0,83.0,139.0,-18.71,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.67,3.25,1.62,5.45,-40.39,11.0,1578.0,18.0,59.0,2574.58,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,41.24,118.72,31.7,110.79,7.15,3394.0,10979.0,3238.0,11766.0,-6.69,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,-0.09,1.31,4.13,-102.11,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,-0.01,-0.05,0.0,0.1,-153.71,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,41.9,121.83,34.63,120.47,1.13,3405.0,12557.0,3256.0,11825.0,6.19,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,14.2,33.53,1.98,4.37,666.36,141.0,318.0,25.0,81.0,292.59,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,38.68,103.04,26.78,70.03,47.14,3938.0,11341.0,2698.0,8182.0,38.61,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.18,3.79,0.52,1.78,113.1,1.0,1.0,1.0,1.0,0.0,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.8,107.95,3.79,44.97,140.08,9.0,18.0,7.0,14.0,28.57,raw_files/DetailedReportofNB__57_.xls
July,2025,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,59.87,248.32,33.06,121.15,104.96,4089.0,11678.0,2731.0,8278.0,41.07,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Individual Single Premium,0.01,0.06,0.0,0.0,2100.0,0.0,1.0,1.0,1.0,0.0,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Individual Non Single Premium,10.39,35.68,0.04,0.18,19747.34,1966.0,6410.0,9.0,35.0,18214.29,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Single Premium,63.55,216.84,58.55,193.48,12.07,12.0,42.0,6.0,34.0,23.53,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Non Single Premium,0.72,2.56,0.84,2.09,22.63,18.0,55.0,10.0,18.0,205.56,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,83.98,202.58,63.36,177.75,13.97,33.0,138.0,79.0,345.0,-60.0,raw_files/DetailedReportofNB__57_.xls
July,2025,14.0,GODIGIT LIFE INSURANCE LIMITED,Total,158.64,457.72,122.79,373.51,22.55,2029.0,6646.0,105.0,433.0,1434.87,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,428.26,1398.09,327.17,1207.85,15.75,4216.0,14514.0,3570.0,14149.0,2.58,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1292.38,3912.58,1037.78,3402.31,15.0,107624.0,345924.0,104729.0,347284.0,-0.39,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1299.53,5111.15,1317.8,4542.37,12.52,12.0,87.0,13.0,90.0,-3.33,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,33.98,121.62,16.25,86.83,40.07,50.0,210.0,25.0,111.0,89.19,raw_files/DetailedReportofNB__57_.xls
July,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,3054.15,10543.43,2699.01,9239.35,14.11,111902.0,360735.0,108337.0,361634.0,-0.25,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,175.59,692.33,180.97,542.25,27.68,2127.0,11206.0,3339.0,11643.0,-3.75,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,636.69,1940.66,663.37,2185.49,-11.2,53148.0,179631.0,51632.0,175449.0,2.38,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,456.38,1709.5,496.19,1781.82,-4.06,23.0,75.0,25.0,97.0,-22.68,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,637.6,1576.01,419.46,1018.99,54.66,243.0,811.0,187.0,687.0,18.05,raw_files/DetailedReportofNB__57_.xls
July,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,1906.27,5918.5,1760.0,5528.55,7.05,55541.0,191723.0,55183.0,187876.0,2.05,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,20.58,57.32,22.43,48.16,19.02,308.0,956.0,293.0,754.0,26.79,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,135.11,376.56,101.93,269.1,39.93,18288.0,50470.0,13915.0,40970.0,23.19,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,120.6,687.69,108.98,601.74,14.28,21.0,67.0,6.0,55.0,21.82,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.01,0.06,0.02,0.12,-50.54,0.0,0.0,0.0,1.0,-100.0,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,276.3,1121.62,233.37,919.13,22.03,18617.0,51493.0,14214.0,41780.0,23.25,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.28,9.38,3.16,12.83,-26.91,64.0,223.0,110.0,371.0,-39.89,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,82.88,302.21,76.9,309.15,-2.25,10493.0,41613.0,15480.0,52883.0,-21.31,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,5.11,22.65,2.9,20.03,13.11,7.0,26.0,2.0,16.0,62.5,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.38,1.0,0.7,1.63,-38.77,3.0,15.0,4.0,14.0,7.14,raw_files/DetailedReportofNB__57_.xls
July,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,90.65,335.24,83.67,343.64,-2.45,10567.0,41877.0,15596.0,53284.0,-21.41,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,124.28,296.48,155.55,433.37,-31.59,3498.0,6265.0,1768.0,9168.0,-31.66,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,214.54,594.96,176.07,516.21,15.26,21489.0,66492.0,20249.0,58430.0,13.8,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,203.11,721.25,210.56,779.09,-7.42,13.0,24.0,7.0,22.0,9.09,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.23,0.38,0.0,0.04,954.52,0.0,0.0,0.0,2.0,-100.0,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,138.02,438.2,66.56,405.4,8.09,106.0,370.0,134.0,303.0,22.11,raw_files/DetailedReportofNB__57_.xls
July,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,680.18,2051.28,608.75,2134.1,-3.88,25106.0,73151.0,22158.0,67925.0,7.69,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,82.34,271.28,9.07,26.44,925.93,4567.0,16904.0,169.0,491.0,3342.77,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,207.57,590.06,173.08,565.04,4.43,26809.0,63843.0,24251.0,83259.0,-23.32,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,183.64,446.06,72.31,460.74,-3.19,4.0,22.0,8.0,43.0,-48.84,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.01,0.09,0.05,0.1,-14.09,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.36,27.87,8.32,26.38,5.65,8.0,20.0,0.0,2.0,900.0,raw_files/DetailedReportofNB__57_.xls
July,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,483.92,1335.37,262.82,1078.71,23.79,31388.0,80789.0,24428.0,83795.0,-3.59,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,0.48,1.92,0.19,0.95,102.08,24.0,68.0,5.0,27.0,151.85,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,27.68,95.51,19.9,70.69,35.1,5458.0,16878.0,3929.0,13450.0,25.49,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,80.15,298.85,72.08,254.07,17.62,9.0,26.0,2.0,21.0,23.81,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,4.68,46.35,5.82,34.12,35.84,15.0,69.0,21.0,72.0,-4.17,raw_files/DetailedReportofNB__57_.xls
July,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Total,112.98,442.62,97.99,359.83,23.01,5506.0,17041.0,3957.0,13570.0,25.58,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,829.53,2462.74,704.51,2400.37,2.6,10808.0,32530.0,9749.0,32317.0,0.66,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1717.38,5020.48,1580.88,4633.12,8.36,186956.0,571665.0,172704.0,575808.0,-0.72,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1116.63,3211.55,637.68,2828.78,13.53,18.0,52.0,28.0,101.0,-48.51,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.56,14.46,3.35,5.43,166.09,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,137.48,358.1,69.19,160.6,122.97,16.0,84.0,14.0,50.0,68.0,raw_files/DetailedReportofNB__57_.xls
July,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,3802.57,11067.33,2995.61,10028.31,10.36,197798.0,604331.0,182495.0,608276.0,-0.65,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,20.09,66.32,9.22,24.04,175.9,469.0,1960.0,641.0,2575.0,-23.88,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,96.93,307.44,92.26,285.03,7.86,36463.0,121722.0,51461.0,177392.0,-31.38,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,40.18,139.62,49.66,180.54,-22.66,1.0,2.0,3.0,13.0,-84.62,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.39,5.82,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.64,54.82,3.68,72.16,-24.02,5.0,26.0,3.0,21.0,23.81,raw_files/DetailedReportofNB__57_.xls
July,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,167.23,574.02,154.82,561.76,2.18,36938.0,123710.0,52108.0,180001.0,-31.27,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,4.61,17.61,9.45,36.27,-51.44,122.0,525.0,333.0,1219.0,-56.93,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,121.58,349.61,127.75,384.88,-9.16,14145.0,42530.0,13661.0,46474.0,-8.49,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,743.71,1193.72,160.98,438.79,172.05,5.0,7.0,5.0,9.0,-22.22,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.23,81.22,13.62,28.68,183.21,2.0,20.0,6.0,23.0,-13.04,raw_files/DetailedReportofNB__57_.xls
July,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,880.13,1642.16,311.8,888.61,84.8,14274.0,43082.0,14005.0,47725.0,-9.73,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,53.24,197.24,59.75,246.62,-20.02,978.0,3531.0,1438.0,5464.0,-35.38,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,798.83,2520.17,582.78,2059.74,22.35,100490.0,331392.0,59025.0,222591.0,48.88,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,46.19,141.75,35.45,105.54,34.3,13.0,27.0,2.0,4.0,575.0,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.12,3.5,0.2,0.96,264.31,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,35.36,156.04,32.75,106.52,46.49,35.0,139.0,52.0,162.0,-14.2,raw_files/DetailedReportofNB__57_.xls
July,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,933.74,3018.69,710.92,2519.37,19.82,101516.0,335089.0,60517.0,228221.0,46.83,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Individual Single Premium,2124.9,6797.01,1843.54,6286.6,8.12,30640.0,103377.0,24964.0,90650.0,14.04,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Individual Non Single Premium,7387.5,22468.21,6458.08,20370.18,10.3,784375.0,2491188.0,735240.0,2463527.0,1.12,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Group Single Premium,5364.24,16918.63,4272.91,16063.31,5.32,190.0,677.0,244.0,773.0,-12.42,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Group Non Single Premium,10.48,60.28,8.97,33.09,82.16,26.0,83.0,12.0,37.0,124.32,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Group Yearly Renewable Premium,1453.29,4230.29,808.57,2924.68,44.64,686.0,2446.0,651.0,2323.0,5.29,raw_files/DetailedReportofNB__57_.xls
July,2025,,PRIVATE,Total,16340.41,50474.42,13392.07,45677.87,10.5,815917.0,2597771.0,761111.0,2557310.0,1.58,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,3381.91,9587.19,2767.12,8073.78,18.74,97239.0,278481.0,105553.0,301969.0,-7.78,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,2663.56,8961.96,2712.45,9275.14,-3.38,1364057.0,4222524.0,1518475.0,4887578.0,-13.61,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,15916.29,61605.37,12162.34,56834.2,8.39,16.0,112.0,61.0,205.0,-45.37,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,355.86,650.82,675.8,1395.97,-53.38,417.0,1300.0,444.0,1385.0,-6.14,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,300.02,1222.98,112.92,292.44,318.2,599.0,3468.0,3076.0,8522.0,-59.31,raw_files/DetailedReportofNB__57_.xls
July,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Total,22617.64,82028.32,18430.63,75871.53,8.11,1462328.0,4505885.0,1627609.0,5199659.0,-13.34,raw_files/DetailedReportofNB__57_.xls
